"x"
"1",0.99499999220708
"1",1
"1",0.963225922636904
"1",0.829793537590378
"1",0.991998699413911
"1",0.47332140980963
"1",1
"1",0.99499999220708
"1",-0.000962920859430791
"1",1
"1",0.514419908220743
"1",1
"1",0.639639525734069
"1",0.995999996008016
"1",1
"1",0.921585026048572
"1",0.858034321372855
"1",1
"1",0.837005397369406
"1",0.586367879333753
"1",0.488636799267795
"1",0.6366745441305
"1",0.522704004345801
"1",0.772796016666108
"1",0.398542096291492
"1",0.514616982682244
"1",0.504282314513866
"1",0.897604303523514
"1",0.907593163428021
"1",0.914838872529419
"1",0.808055154521524
"1",0.812331149204652
"1",-0.00465221009344635
"1",0.840118978706589
"1",0.997331999560011
"1",0.534609036151499
"1",0.98005
"1",0.975458003277139
"1",0.842732377229724
"1",0.879892800136627
"1",0.0514362898673756
"1",0.0576293949712032
"1",0.131432535236413
"1",0.0431346210276214
"1",0.0250137404580152
"1",0.511951214260594
