"x"
"1",0.997496875014685
"1",1
"1",0.977304010161492
"1",0.981168530333322
"1",0.994993132550268
"1",0.672917039684488
"1",1
"1",0.997496875014685
"1",0.505049106243989
"1",1
"1",0.621843017500985
"1",1
"1",0.810790010374764
"1",0.67592514721692
"1",0.674620419839075
"1",0.947397465677248
"1",0.940963224101673
"1",1
"1",0.847906021072584
"1",0.707803341468393
"1",0.706196082600036
"1",0.817435408900296
"1",0.647863236382243
"1",0.81380151956811
"1",0.955048418859443
"1",0.995627460633869
"1",0.680494231392188
"1",0.89154481821394
"1",0.915533403779199
"1",0.816210951485628
"1",0.836645593239926
"1",0.759617199285073
"1",0.355188184924829
"1",0.914927428578634
"1",1
"1",0.82226148982382
"1",0.994987500235548
"1",0.983889872722623
"1",0.89695123102981
"1",0.941533127391195
"1",0.385831713063025
"1",0.341432143486836
"1",0.329677166880186
"1",0.508140770382111
"1",0.576943088310313
"1",0.680315012510301
