"x"
"1",0.99499999220708
"1",1
"1",0.954617147591456
"1",0.820314212696036
"1",0.991998699413911
"1",0.461111873809363
"1",1
"1",0.99499999220708
"1",-0.000958441582729962
"1",1
"1",0.513519541733401
"1",1
"1",0.620566277589765
"1",0.269837504447871
"1",1
"1",0.921585026048572
"1",0.639445705798316
"1",1
"1",0.791001809536391
"1",0.746568324909806
"1",0.659537043850356
"1",0.76720682873071
"1",0.615648983232759
"1",0.796992501534815
"1",0.901370989278023
"1",0.988700820235201
"1",0.500085037416496
"1",0.764350464312884
"1",0.847885047391173
"1",0.896065678336883
"1",0.826599273885007
"1",0.807346601263761
"1",0.0327900918415622
"1",0.83783600807757
"1",1
"1",0.541724227308155
"1",0.989999937814074
"1",0.975458003277139
"1",0.844061544494758
"1",0.92047190155672
"1",0.0801491182297293
"1",0.0639252038518693
"1",0.0771648747348195
"1",0.00527170890551175
"1",0.0187969924812029
"1",0.539042659894577
