"x"
"1",0.997496875014685
"1",1
"1",0.981609956359701
"1",0.97183326544498
"1",0.994993132550268
"1",0.676298643106925
"1",1
"1",0.997496875014685
"1",0.504896294946063
"1",1
"1",0.622377321874901
"1",1
"1",0.819714438179067
"1",0.997998000006012
"1",1
"1",0.947397465677248
"1",0.922209058898373
"1",1
"1",0.764419153127341
"1",0.644688142801556
"1",0.665151429937824
"1",0.749251458259486
"1",0.633963013885192
"1",0.814756335707517
"1",0.71033103817102
"1",0.790449630182808
"1",0.682672630048404
"1",0.911064875487972
"1",0.826609354684484
"1",0.913741364532996
"1",0.779061698497526
"1",0.763903201608646
"1",0.336262878595292
"1",0.886287501987884
"1",0.997998000006012
"1",0.736121611976891
"1",0.99
"1",0.983889872722623
"1",0.896221819092505
"1",0.91164762456716
"1",0.40723632194561
"1",0.331419296667904
"1",0.37319679094335
"1",0.531718661333809
"1",0.696455673428327
"1",0.659355042388533
